C:\self0\IMG\center_2024_01_09_18_31_50_950.jpg,C:\self0\IMG\left_2024_01_09_18_31_50_950.jpg,C:\self0\IMG\right_2024_01_09_18_31_50_950.jpg,-0.01716738,1,0,30.19059
C:\self0\IMG\center_2024_01_09_18_31_51_019.jpg,C:\self0\IMG\left_2024_01_09_18_31_51_019.jpg,C:\self0\IMG\right_2024_01_09_18_31_51_019.jpg,-0.01716738,1,0,30.19046
C:\self0\IMG\center_2024_01_09_18_31_51_089.jpg,C:\self0\IMG\left_2024_01_09_18_31_51_089.jpg,C:\self0\IMG\right_2024_01_09_18_31_51_089.jpg,-0.01716738,1,0,30.19049
C:\self0\IMG\center_2024_01_09_18_31_51_159.jpg,C:\self0\IMG\left_2024_01_09_18_31_51_159.jpg,C:\self0\IMG\right_2024_01_09_18_31_51_159.jpg,-0.01716738,1,0,30.19052
C:\self0\IMG\center_2024_01_09_18_31_51_228.jpg,C:\self0\IMG\left_2024_01_09_18_31_51_228.jpg,C:\self0\IMG\right_2024_01_09_18_31_51_228.jpg,-0.01716738,1,0,30.19037
C:\self0\IMG\center_2024_01_09_18_31_51_305.jpg,C:\self0\IMG\left_2024_01_09_18_31_51_305.jpg,C:\self0\IMG\right_2024_01_09_18_31_51_305.jpg,-0.01716738,1,0,30.19047
C:\self0\IMG\center_2024_01_09_18_31_51_378.jpg,C:\self0\IMG\left_2024_01_09_18_31_51_378.jpg,C:\self0\IMG\right_2024_01_09_18_31_51_378.jpg,-0.01716738,1,0,30.19048
C:\self0\IMG\center_2024_01_09_18_31_51_446.jpg,C:\self0\IMG\left_2024_01_09_18_31_51_446.jpg,C:\self0\IMG\right_2024_01_09_18_31_51_446.jpg,-0.01287554,1,0,30.19052
C:\self0\IMG\center_2024_01_09_18_31_51_513.jpg,C:\self0\IMG\left_2024_01_09_18_31_51_513.jpg,C:\self0\IMG\right_2024_01_09_18_31_51_513.jpg,0.01716738,1,0,30.19071
C:\self0\IMG\center_2024_01_09_18_31_51_591.jpg,C:\self0\IMG\left_2024_01_09_18_31_51_591.jpg,C:\self0\IMG\right_2024_01_09_18_31_51_591.jpg,0.03004292,1,0,30.19012
C:\self0\IMG\center_2024_01_09_18_31_51_661.jpg,C:\self0\IMG\left_2024_01_09_18_31_51_661.jpg,C:\self0\IMG\right_2024_01_09_18_31_51_661.jpg,0.03004292,1,0,30.19013
C:\self0\IMG\center_2024_01_09_18_31_51_740.jpg,C:\self0\IMG\left_2024_01_09_18_31_51_740.jpg,C:\self0\IMG\right_2024_01_09_18_31_51_740.jpg,0.03004292,1,0,30.00446
C:\self0\IMG\center_2024_01_09_18_31_51_823.jpg,C:\self0\IMG\left_2024_01_09_18_31_51_823.jpg,C:\self0\IMG\right_2024_01_09_18_31_51_823.jpg,0.03004292,1,0,30.17324
C:\self0\IMG\center_2024_01_09_18_31_51_901.jpg,C:\self0\IMG\left_2024_01_09_18_31_51_901.jpg,C:\self0\IMG\right_2024_01_09_18_31_51_901.jpg,0.03004292,1,0,30.18796
C:\self0\IMG\center_2024_01_09_18_31_51_980.jpg,C:\self0\IMG\left_2024_01_09_18_31_51_980.jpg,C:\self0\IMG\right_2024_01_09_18_31_51_980.jpg,0.03004292,1,0,30.2763
C:\self0\IMG\center_2024_01_09_18_31_52_061.jpg,C:\self0\IMG\left_2024_01_09_18_31_52_061.jpg,C:\self0\IMG\right_2024_01_09_18_31_52_061.jpg,0.03004292,1,0,30.18795
C:\self0\IMG\center_2024_01_09_18_31_52_140.jpg,C:\self0\IMG\left_2024_01_09_18_31_52_140.jpg,C:\self0\IMG\right_2024_01_09_18_31_52_140.jpg,0.03004292,1,0,30.18928
C:\self0\IMG\center_2024_01_09_18_31_52_221.jpg,C:\self0\IMG\left_2024_01_09_18_31_52_221.jpg,C:\self0\IMG\right_2024_01_09_18_31_52_221.jpg,0.03004292,1,0,30.18991
C:\self0\IMG\center_2024_01_09_18_31_52_300.jpg,C:\self0\IMG\left_2024_01_09_18_31_52_300.jpg,C:\self0\IMG\right_2024_01_09_18_31_52_300.jpg,0.03004292,1,0,30.18997
C:\self0\IMG\center_2024_01_09_18_31_52_381.jpg,C:\self0\IMG\left_2024_01_09_18_31_52_381.jpg,C:\self0\IMG\right_2024_01_09_18_31_52_381.jpg,0.01716738,1,0,30.18994
C:\self0\IMG\center_2024_01_09_18_31_52_461.jpg,C:\self0\IMG\left_2024_01_09_18_31_52_461.jpg,C:\self0\IMG\right_2024_01_09_18_31_52_461.jpg,0.01716738,1,0,30.18986
C:\self0\IMG\center_2024_01_09_18_31_52_537.jpg,C:\self0\IMG\left_2024_01_09_18_31_52_537.jpg,C:\self0\IMG\right_2024_01_09_18_31_52_537.jpg,0.01716738,1,0,30.18984
C:\self0\IMG\center_2024_01_09_18_31_52_617.jpg,C:\self0\IMG\left_2024_01_09_18_31_52_617.jpg,C:\self0\IMG\right_2024_01_09_18_31_52_617.jpg,0.01716738,1,0,30.18984
C:\self0\IMG\center_2024_01_09_18_31_52_694.jpg,C:\self0\IMG\left_2024_01_09_18_31_52_694.jpg,C:\self0\IMG\right_2024_01_09_18_31_52_694.jpg,0.01716738,1,0,30.1898
C:\self0\IMG\center_2024_01_09_18_31_52_761.jpg,C:\self0\IMG\left_2024_01_09_18_31_52_761.jpg,C:\self0\IMG\right_2024_01_09_18_31_52_761.jpg,0.01287554,1,0,30.1898
C:\self0\IMG\center_2024_01_09_18_31_52_842.jpg,C:\self0\IMG\left_2024_01_09_18_31_52_842.jpg,C:\self0\IMG\right_2024_01_09_18_31_52_842.jpg,0.004291845,1,0,30.18981
C:\self0\IMG\center_2024_01_09_18_31_52_925.jpg,C:\self0\IMG\left_2024_01_09_18_31_52_925.jpg,C:\self0\IMG\right_2024_01_09_18_31_52_925.jpg,0,1,0,30.18981
C:\self0\IMG\center_2024_01_09_18_31_53_007.jpg,C:\self0\IMG\left_2024_01_09_18_31_53_007.jpg,C:\self0\IMG\right_2024_01_09_18_31_53_007.jpg,-0.01716738,1,0,30.18971
C:\self0\IMG\center_2024_01_09_18_31_53_079.jpg,C:\self0\IMG\left_2024_01_09_18_31_53_079.jpg,C:\self0\IMG\right_2024_01_09_18_31_53_079.jpg,-0.03004292,1,0,30.18964
C:\self0\IMG\center_2024_01_09_18_31_53_161.jpg,C:\self0\IMG\left_2024_01_09_18_31_53_161.jpg,C:\self0\IMG\right_2024_01_09_18_31_53_161.jpg,-0.03004292,1,0,30.18973
C:\self0\IMG\center_2024_01_09_18_31_53_230.jpg,C:\self0\IMG\left_2024_01_09_18_31_53_230.jpg,C:\self0\IMG\right_2024_01_09_18_31_53_230.jpg,-0.03433476,1,0,30.18969
C:\self0\IMG\center_2024_01_09_18_31_53_302.jpg,C:\self0\IMG\left_2024_01_09_18_31_53_302.jpg,C:\self0\IMG\right_2024_01_09_18_31_53_302.jpg,-0.03433476,1,0,30.18975
C:\self0\IMG\center_2024_01_09_18_31_53_371.jpg,C:\self0\IMG\left_2024_01_09_18_31_53_371.jpg,C:\self0\IMG\right_2024_01_09_18_31_53_371.jpg,-0.03433476,1,0,30.18977
C:\self0\IMG\center_2024_01_09_18_31_53_439.jpg,C:\self0\IMG\left_2024_01_09_18_31_53_439.jpg,C:\self0\IMG\right_2024_01_09_18_31_53_439.jpg,-0.03433476,1,0,30.1898
C:\self0\IMG\center_2024_01_09_18_31_53_509.jpg,C:\self0\IMG\left_2024_01_09_18_31_53_509.jpg,C:\self0\IMG\right_2024_01_09_18_31_53_509.jpg,-0.03433476,1,0,30.18979
C:\self0\IMG\center_2024_01_09_18_31_53_580.jpg,C:\self0\IMG\left_2024_01_09_18_31_53_580.jpg,C:\self0\IMG\right_2024_01_09_18_31_53_580.jpg,-0.03433476,1,0,30.18984
C:\self0\IMG\center_2024_01_09_18_31_53_652.jpg,C:\self0\IMG\left_2024_01_09_18_31_53_652.jpg,C:\self0\IMG\right_2024_01_09_18_31_53_652.jpg,-0.03433476,1,0,30.18985
C:\self0\IMG\center_2024_01_09_18_31_53_736.jpg,C:\self0\IMG\left_2024_01_09_18_31_53_736.jpg,C:\self0\IMG\right_2024_01_09_18_31_53_736.jpg,-0.03004292,1,0,30.18989
C:\self0\IMG\center_2024_01_09_18_31_53_816.jpg,C:\self0\IMG\left_2024_01_09_18_31_53_816.jpg,C:\self0\IMG\right_2024_01_09_18_31_53_816.jpg,-0.03004292,1,0,30.18988
C:\self0\IMG\center_2024_01_09_18_31_53_896.jpg,C:\self0\IMG\left_2024_01_09_18_31_53_896.jpg,C:\self0\IMG\right_2024_01_09_18_31_53_896.jpg,-0.03004292,1,0,30.18988
C:\self0\IMG\center_2024_01_09_18_31_53_963.jpg,C:\self0\IMG\left_2024_01_09_18_31_53_963.jpg,C:\self0\IMG\right_2024_01_09_18_31_53_963.jpg,-0.01716738,1,0,30.18995
C:\self0\IMG\center_2024_01_09_18_31_54_045.jpg,C:\self0\IMG\left_2024_01_09_18_31_54_045.jpg,C:\self0\IMG\right_2024_01_09_18_31_54_045.jpg,-0.008583691,1,0,30.18992
C:\self0\IMG\center_2024_01_09_18_31_54_122.jpg,C:\self0\IMG\left_2024_01_09_18_31_54_122.jpg,C:\self0\IMG\right_2024_01_09_18_31_54_122.jpg,-0.008583691,1,0,30.1899
C:\self0\IMG\center_2024_01_09_18_31_54_202.jpg,C:\self0\IMG\left_2024_01_09_18_31_54_202.jpg,C:\self0\IMG\right_2024_01_09_18_31_54_202.jpg,-0.008583691,1,0,30.18991
C:\self0\IMG\center_2024_01_09_18_31_54_271.jpg,C:\self0\IMG\left_2024_01_09_18_31_54_271.jpg,C:\self0\IMG\right_2024_01_09_18_31_54_271.jpg,-0.004291845,1,0,30.18991
C:\self0\IMG\center_2024_01_09_18_31_54_359.jpg,C:\self0\IMG\left_2024_01_09_18_31_54_359.jpg,C:\self0\IMG\right_2024_01_09_18_31_54_359.jpg,-0.004291845,1,0,30.18991
C:\self0\IMG\center_2024_01_09_18_31_54_429.jpg,C:\self0\IMG\left_2024_01_09_18_31_54_429.jpg,C:\self0\IMG\right_2024_01_09_18_31_54_429.jpg,-0.004291845,1,0,30.18992
C:\self0\IMG\center_2024_01_09_18_31_54_511.jpg,C:\self0\IMG\left_2024_01_09_18_31_54_511.jpg,C:\self0\IMG\right_2024_01_09_18_31_54_511.jpg,-0.004291845,1,0,30.18991
C:\self0\IMG\center_2024_01_09_18_31_54_594.jpg,C:\self0\IMG\left_2024_01_09_18_31_54_594.jpg,C:\self0\IMG\right_2024_01_09_18_31_54_594.jpg,-0.004291845,1,0,30.18992
C:\self0\IMG\center_2024_01_09_18_31_54_661.jpg,C:\self0\IMG\left_2024_01_09_18_31_54_661.jpg,C:\self0\IMG\right_2024_01_09_18_31_54_661.jpg,-0.004291845,1,0,30.18993
C:\self0\IMG\center_2024_01_09_18_31_54_734.jpg,C:\self0\IMG\left_2024_01_09_18_31_54_734.jpg,C:\self0\IMG\right_2024_01_09_18_31_54_734.jpg,-0.004291845,1,0,30.18992
C:\self0\IMG\center_2024_01_09_18_31_54_801.jpg,C:\self0\IMG\left_2024_01_09_18_31_54_801.jpg,C:\self0\IMG\right_2024_01_09_18_31_54_801.jpg,-0.004291845,1,0,30.18991
C:\self0\IMG\center_2024_01_09_18_31_54_877.jpg,C:\self0\IMG\left_2024_01_09_18_31_54_877.jpg,C:\self0\IMG\right_2024_01_09_18_31_54_877.jpg,-0.004291845,1,0,30.18991
C:\self0\IMG\center_2024_01_09_18_31_54_959.jpg,C:\self0\IMG\left_2024_01_09_18_31_54_959.jpg,C:\self0\IMG\right_2024_01_09_18_31_54_959.jpg,-0.004291845,1,0,30.18993
C:\self0\IMG\center_2024_01_09_18_31_55_031.jpg,C:\self0\IMG\left_2024_01_09_18_31_55_031.jpg,C:\self0\IMG\right_2024_01_09_18_31_55_031.jpg,-0.004291845,1,0,30.18993
C:\self0\IMG\center_2024_01_09_18_31_55_100.jpg,C:\self0\IMG\left_2024_01_09_18_31_55_100.jpg,C:\self0\IMG\right_2024_01_09_18_31_55_100.jpg,-0.004291845,1,0,30.18993
C:\self0\IMG\center_2024_01_09_18_31_55_174.jpg,C:\self0\IMG\left_2024_01_09_18_31_55_174.jpg,C:\self0\IMG\right_2024_01_09_18_31_55_174.jpg,-0.004291845,1,0,30.18992
C:\self0\IMG\center_2024_01_09_18_31_55_243.jpg,C:\self0\IMG\left_2024_01_09_18_31_55_243.jpg,C:\self0\IMG\right_2024_01_09_18_31_55_243.jpg,-0.004291845,1,0,30.18991
C:\self0\IMG\center_2024_01_09_18_31_55_310.jpg,C:\self0\IMG\left_2024_01_09_18_31_55_310.jpg,C:\self0\IMG\right_2024_01_09_18_31_55_310.jpg,-0.004291845,1,0,30.18991
C:\self0\IMG\center_2024_01_09_18_31_55_387.jpg,C:\self0\IMG\left_2024_01_09_18_31_55_387.jpg,C:\self0\IMG\right_2024_01_09_18_31_55_387.jpg,-0.004291845,1,0,30.18993
C:\self0\IMG\center_2024_01_09_18_31_55_467.jpg,C:\self0\IMG\left_2024_01_09_18_31_55_467.jpg,C:\self0\IMG\right_2024_01_09_18_31_55_467.jpg,-0.004291845,1,0,30.18991
C:\self0\IMG\center_2024_01_09_18_31_55_544.jpg,C:\self0\IMG\left_2024_01_09_18_31_55_544.jpg,C:\self0\IMG\right_2024_01_09_18_31_55_544.jpg,-0.004291845,1,0,30.18991
C:\self0\IMG\center_2024_01_09_18_31_55_630.jpg,C:\self0\IMG\left_2024_01_09_18_31_55_630.jpg,C:\self0\IMG\right_2024_01_09_18_31_55_630.jpg,-0.01287554,1,0,30.18991
C:\self0\IMG\center_2024_01_09_18_31_55_712.jpg,C:\self0\IMG\left_2024_01_09_18_31_55_712.jpg,C:\self0\IMG\right_2024_01_09_18_31_55_712.jpg,-0.01287554,1,0,30.18993
C:\self0\IMG\center_2024_01_09_18_31_55_797.jpg,C:\self0\IMG\left_2024_01_09_18_31_55_797.jpg,C:\self0\IMG\right_2024_01_09_18_31_55_797.jpg,-0.01287554,1,0,30.18993
C:\self0\IMG\center_2024_01_09_18_31_55_877.jpg,C:\self0\IMG\left_2024_01_09_18_31_55_877.jpg,C:\self0\IMG\right_2024_01_09_18_31_55_877.jpg,-0.01287554,1,0,30.18992
C:\self0\IMG\center_2024_01_09_18_31_55_954.jpg,C:\self0\IMG\left_2024_01_09_18_31_55_954.jpg,C:\self0\IMG\right_2024_01_09_18_31_55_954.jpg,-0.01287554,1,0,30.18995
C:\self0\IMG\center_2024_01_09_18_31_56_033.jpg,C:\self0\IMG\left_2024_01_09_18_31_56_033.jpg,C:\self0\IMG\right_2024_01_09_18_31_56_033.jpg,-0.01287554,1,0,30.18994
C:\self0\IMG\center_2024_01_09_18_31_56_108.jpg,C:\self0\IMG\left_2024_01_09_18_31_56_108.jpg,C:\self0\IMG\right_2024_01_09_18_31_56_108.jpg,-0.01287554,1,0,30.18995
C:\self0\IMG\center_2024_01_09_18_31_56_188.jpg,C:\self0\IMG\left_2024_01_09_18_31_56_188.jpg,C:\self0\IMG\right_2024_01_09_18_31_56_188.jpg,-0.01287554,1,0,30.18996
C:\self0\IMG\center_2024_01_09_18_31_56_263.jpg,C:\self0\IMG\left_2024_01_09_18_31_56_263.jpg,C:\self0\IMG\right_2024_01_09_18_31_56_263.jpg,-0.01287554,1,0,30.18996
C:\self0\IMG\center_2024_01_09_18_31_56_338.jpg,C:\self0\IMG\left_2024_01_09_18_31_56_338.jpg,C:\self0\IMG\right_2024_01_09_18_31_56_338.jpg,-0.01287554,1,0,30.18996
C:\self0\IMG\center_2024_01_09_18_31_56_413.jpg,C:\self0\IMG\left_2024_01_09_18_31_56_413.jpg,C:\self0\IMG\right_2024_01_09_18_31_56_413.jpg,-0.01287554,1,0,30.18997
C:\self0\IMG\center_2024_01_09_18_31_56_495.jpg,C:\self0\IMG\left_2024_01_09_18_31_56_495.jpg,C:\self0\IMG\right_2024_01_09_18_31_56_495.jpg,-0.01287554,1,0,30.18996
C:\self0\IMG\center_2024_01_09_18_31_56_586.jpg,C:\self0\IMG\left_2024_01_09_18_31_56_586.jpg,C:\self0\IMG\right_2024_01_09_18_31_56_586.jpg,-0.01287554,1,0,30.18996
C:\self0\IMG\center_2024_01_09_18_31_56_668.jpg,C:\self0\IMG\left_2024_01_09_18_31_56_668.jpg,C:\self0\IMG\right_2024_01_09_18_31_56_668.jpg,-0.01287554,1,0,30.18997
C:\self0\IMG\center_2024_01_09_18_31_56_734.jpg,C:\self0\IMG\left_2024_01_09_18_31_56_734.jpg,C:\self0\IMG\right_2024_01_09_18_31_56_734.jpg,-0.01287554,1,0,30.19
C:\self0\IMG\center_2024_01_09_18_31_56_815.jpg,C:\self0\IMG\left_2024_01_09_18_31_56_815.jpg,C:\self0\IMG\right_2024_01_09_18_31_56_815.jpg,-0.01287554,1,0,30.18996
C:\self0\IMG\center_2024_01_09_18_31_56_899.jpg,C:\self0\IMG\left_2024_01_09_18_31_56_899.jpg,C:\self0\IMG\right_2024_01_09_18_31_56_899.jpg,-0.01287554,1,0,30.18999
C:\self0\IMG\center_2024_01_09_18_31_56_978.jpg,C:\self0\IMG\left_2024_01_09_18_31_56_978.jpg,C:\self0\IMG\right_2024_01_09_18_31_56_978.jpg,-0.01287554,1,0,30.18999
C:\self0\IMG\center_2024_01_09_18_31_57_062.jpg,C:\self0\IMG\left_2024_01_09_18_31_57_062.jpg,C:\self0\IMG\right_2024_01_09_18_31_57_062.jpg,-0.01287554,1,0,30.18998
C:\self0\IMG\center_2024_01_09_18_31_57_140.jpg,C:\self0\IMG\left_2024_01_09_18_31_57_140.jpg,C:\self0\IMG\right_2024_01_09_18_31_57_140.jpg,-0.01287554,1,0,30.18998
C:\self0\IMG\center_2024_01_09_18_31_57_212.jpg,C:\self0\IMG\left_2024_01_09_18_31_57_212.jpg,C:\self0\IMG\right_2024_01_09_18_31_57_212.jpg,-0.01287554,1,0,30.18998
C:\self0\IMG\center_2024_01_09_18_31_57_289.jpg,C:\self0\IMG\left_2024_01_09_18_31_57_289.jpg,C:\self0\IMG\right_2024_01_09_18_31_57_289.jpg,-0.01287554,1,0,30.19002
C:\self0\IMG\center_2024_01_09_18_31_57_376.jpg,C:\self0\IMG\left_2024_01_09_18_31_57_376.jpg,C:\self0\IMG\right_2024_01_09_18_31_57_376.jpg,-0.01287554,1,0,30.19001
C:\self0\IMG\center_2024_01_09_18_31_57_456.jpg,C:\self0\IMG\left_2024_01_09_18_31_57_456.jpg,C:\self0\IMG\right_2024_01_09_18_31_57_456.jpg,-0.01287554,1,0,30.19002
C:\self0\IMG\center_2024_01_09_18_31_57_535.jpg,C:\self0\IMG\left_2024_01_09_18_31_57_535.jpg,C:\self0\IMG\right_2024_01_09_18_31_57_535.jpg,-0.01716738,1,0,30.19002
C:\self0\IMG\center_2024_01_09_18_31_57_613.jpg,C:\self0\IMG\left_2024_01_09_18_31_57_613.jpg,C:\self0\IMG\right_2024_01_09_18_31_57_613.jpg,-0.01716738,1,0,30.18999
C:\self0\IMG\center_2024_01_09_18_31_57_694.jpg,C:\self0\IMG\left_2024_01_09_18_31_57_694.jpg,C:\self0\IMG\right_2024_01_09_18_31_57_694.jpg,-0.01716738,1,0,30.19001
C:\self0\IMG\center_2024_01_09_18_31_57_779.jpg,C:\self0\IMG\left_2024_01_09_18_31_57_779.jpg,C:\self0\IMG\right_2024_01_09_18_31_57_779.jpg,-0.01716738,1,0,30.19002
C:\self0\IMG\center_2024_01_09_18_31_57_860.jpg,C:\self0\IMG\left_2024_01_09_18_31_57_860.jpg,C:\self0\IMG\right_2024_01_09_18_31_57_860.jpg,-0.01716738,1,0,30.19002
C:\self0\IMG\center_2024_01_09_18_31_57_944.jpg,C:\self0\IMG\left_2024_01_09_18_31_57_944.jpg,C:\self0\IMG\right_2024_01_09_18_31_57_944.jpg,-0.01716738,1,0,30.19003
C:\self0\IMG\center_2024_01_09_18_31_58_025.jpg,C:\self0\IMG\left_2024_01_09_18_31_58_025.jpg,C:\self0\IMG\right_2024_01_09_18_31_58_025.jpg,-0.01716738,1,0,30.19005
C:\self0\IMG\center_2024_01_09_18_31_58_108.jpg,C:\self0\IMG\left_2024_01_09_18_31_58_108.jpg,C:\self0\IMG\right_2024_01_09_18_31_58_108.jpg,0.004291845,1,0,30.19003
C:\self0\IMG\center_2024_01_09_18_31_58_189.jpg,C:\self0\IMG\left_2024_01_09_18_31_58_189.jpg,C:\self0\IMG\right_2024_01_09_18_31_58_189.jpg,0.01716738,1,0,30.18993
C:\self0\IMG\center_2024_01_09_18_31_58_271.jpg,C:\self0\IMG\left_2024_01_09_18_31_58_271.jpg,C:\self0\IMG\right_2024_01_09_18_31_58_271.jpg,0.01716738,1,0,30.18997
C:\self0\IMG\center_2024_01_09_18_31_58_356.jpg,C:\self0\IMG\left_2024_01_09_18_31_58_356.jpg,C:\self0\IMG\right_2024_01_09_18_31_58_356.jpg,0.01716738,1,0,30.19002
C:\self0\IMG\center_2024_01_09_18_31_58_424.jpg,C:\self0\IMG\left_2024_01_09_18_31_58_424.jpg,C:\self0\IMG\right_2024_01_09_18_31_58_424.jpg,0.01716738,1,0,30.19001
C:\self0\IMG\center_2024_01_09_18_31_58_492.jpg,C:\self0\IMG\left_2024_01_09_18_31_58_492.jpg,C:\self0\IMG\right_2024_01_09_18_31_58_492.jpg,0.01716738,1,0,30.19
C:\self0\IMG\center_2024_01_09_18_31_58_573.jpg,C:\self0\IMG\left_2024_01_09_18_31_58_573.jpg,C:\self0\IMG\right_2024_01_09_18_31_58_573.jpg,0.01716738,1,0,30.19
C:\self0\IMG\center_2024_01_09_18_31_58_656.jpg,C:\self0\IMG\left_2024_01_09_18_31_58_656.jpg,C:\self0\IMG\right_2024_01_09_18_31_58_656.jpg,0.01716738,1,0,30.18999
C:\self0\IMG\center_2024_01_09_18_31_58_737.jpg,C:\self0\IMG\left_2024_01_09_18_31_58_737.jpg,C:\self0\IMG\right_2024_01_09_18_31_58_737.jpg,0.01716738,1,0,30.18999
C:\self0\IMG\center_2024_01_09_18_31_58_819.jpg,C:\self0\IMG\left_2024_01_09_18_31_58_819.jpg,C:\self0\IMG\right_2024_01_09_18_31_58_819.jpg,0.01716738,1,0,30.19
C:\self0\IMG\center_2024_01_09_18_31_58_902.jpg,C:\self0\IMG\left_2024_01_09_18_31_58_902.jpg,C:\self0\IMG\right_2024_01_09_18_31_58_902.jpg,0.01716738,1,0,30.19001
C:\self0\IMG\center_2024_01_09_18_31_58_985.jpg,C:\self0\IMG\left_2024_01_09_18_31_58_985.jpg,C:\self0\IMG\right_2024_01_09_18_31_58_985.jpg,0.01716738,1,0,30.19
C:\self0\IMG\center_2024_01_09_18_31_59_068.jpg,C:\self0\IMG\left_2024_01_09_18_31_59_068.jpg,C:\self0\IMG\right_2024_01_09_18_31_59_068.jpg,0.01716738,1,0,30.19001
C:\self0\IMG\center_2024_01_09_18_31_59_143.jpg,C:\self0\IMG\left_2024_01_09_18_31_59_143.jpg,C:\self0\IMG\right_2024_01_09_18_31_59_143.jpg,0.01716738,1,0,30.18999
C:\self0\IMG\center_2024_01_09_18_31_59_225.jpg,C:\self0\IMG\left_2024_01_09_18_31_59_225.jpg,C:\self0\IMG\right_2024_01_09_18_31_59_225.jpg,0.004291845,1,0,30.19
C:\self0\IMG\center_2024_01_09_18_31_59_306.jpg,C:\self0\IMG\left_2024_01_09_18_31_59_306.jpg,C:\self0\IMG\right_2024_01_09_18_31_59_306.jpg,0,1,0,30.18999
C:\self0\IMG\center_2024_01_09_18_31_59_386.jpg,C:\self0\IMG\left_2024_01_09_18_31_59_386.jpg,C:\self0\IMG\right_2024_01_09_18_31_59_386.jpg,-0.01716738,1,0,30.18991
C:\self0\IMG\center_2024_01_09_18_31_59_459.jpg,C:\self0\IMG\left_2024_01_09_18_31_59_459.jpg,C:\self0\IMG\right_2024_01_09_18_31_59_459.jpg,-0.01716738,1,0,30.18995
C:\self0\IMG\center_2024_01_09_18_31_59_537.jpg,C:\self0\IMG\left_2024_01_09_18_31_59_537.jpg,C:\self0\IMG\right_2024_01_09_18_31_59_537.jpg,-0.01716738,1,0,30.18996
C:\self0\IMG\center_2024_01_09_18_31_59_605.jpg,C:\self0\IMG\left_2024_01_09_18_31_59_605.jpg,C:\self0\IMG\right_2024_01_09_18_31_59_605.jpg,-0.01716738,1,0,30.18998
C:\self0\IMG\center_2024_01_09_18_31_59_688.jpg,C:\self0\IMG\left_2024_01_09_18_31_59_688.jpg,C:\self0\IMG\right_2024_01_09_18_31_59_688.jpg,-0.02575107,1,0,30.18996
C:\self0\IMG\center_2024_01_09_18_31_59_757.jpg,C:\self0\IMG\left_2024_01_09_18_31_59_757.jpg,C:\self0\IMG\right_2024_01_09_18_31_59_757.jpg,-0.02575107,1,0,30.12526
C:\self0\IMG\center_2024_01_09_18_31_59_839.jpg,C:\self0\IMG\left_2024_01_09_18_31_59_839.jpg,C:\self0\IMG\right_2024_01_09_18_31_59_839.jpg,-0.03004292,1,0,30.31863
C:\self0\IMG\center_2024_01_09_18_31_59_922.jpg,C:\self0\IMG\left_2024_01_09_18_31_59_922.jpg,C:\self0\IMG\right_2024_01_09_18_31_59_922.jpg,-0.03004292,1,0,30.25334
C:\self0\IMG\center_2024_01_09_18_31_59_989.jpg,C:\self0\IMG\left_2024_01_09_18_31_59_989.jpg,C:\self0\IMG\right_2024_01_09_18_31_59_989.jpg,-0.03433476,1,0,30.0659
C:\self0\IMG\center_2024_01_09_18_32_00_058.jpg,C:\self0\IMG\left_2024_01_09_18_32_00_058.jpg,C:\self0\IMG\right_2024_01_09_18_32_00_058.jpg,-0.03433476,1,0,30.53587
C:\self0\IMG\center_2024_01_09_18_32_00_127.jpg,C:\self0\IMG\left_2024_01_09_18_32_00_127.jpg,C:\self0\IMG\right_2024_01_09_18_32_00_127.jpg,-0.03433476,1,0,30.27781
C:\self0\IMG\center_2024_01_09_18_32_00_195.jpg,C:\self0\IMG\left_2024_01_09_18_32_00_195.jpg,C:\self0\IMG\right_2024_01_09_18_32_00_195.jpg,-0.04291845,1,0,30.18903
C:\self0\IMG\center_2024_01_09_18_32_00_267.jpg,C:\self0\IMG\left_2024_01_09_18_32_00_267.jpg,C:\self0\IMG\right_2024_01_09_18_32_00_267.jpg,-0.05150215,1,0,30.18956
C:\self0\IMG\center_2024_01_09_18_32_00_340.jpg,C:\self0\IMG\left_2024_01_09_18_32_00_340.jpg,C:\self0\IMG\right_2024_01_09_18_32_00_340.jpg,-0.06008584,1,0,30.19049
C:\self0\IMG\center_2024_01_09_18_32_00_406.jpg,C:\self0\IMG\left_2024_01_09_18_32_00_406.jpg,C:\self0\IMG\right_2024_01_09_18_32_00_406.jpg,-0.06866953,1,0,30.19075
C:\self0\IMG\center_2024_01_09_18_32_00_489.jpg,C:\self0\IMG\left_2024_01_09_18_32_00_489.jpg,C:\self0\IMG\right_2024_01_09_18_32_00_489.jpg,-0.07296138,1,0,30.19021
C:\self0\IMG\center_2024_01_09_18_32_00_560.jpg,C:\self0\IMG\left_2024_01_09_18_32_00_560.jpg,C:\self0\IMG\right_2024_01_09_18_32_00_560.jpg,-0.07296138,1,0,30.19027
C:\self0\IMG\center_2024_01_09_18_32_00_643.jpg,C:\self0\IMG\left_2024_01_09_18_32_00_643.jpg,C:\self0\IMG\right_2024_01_09_18_32_00_643.jpg,-0.07296138,1,0,30.1901
C:\self0\IMG\center_2024_01_09_18_32_00_727.jpg,C:\self0\IMG\left_2024_01_09_18_32_00_727.jpg,C:\self0\IMG\right_2024_01_09_18_32_00_727.jpg,-0.0472103,1,0,30.19055
